mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3.7594228267669676,0.022182902452853596,0.007155704498291016,0.004735179585797165,0.9,500,10,1,5,0.1,"{'subsample': 0.9, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",0.5573770491803278,0.6229508196721312,0.5573770491803278,0.5185185185185185,0.5423728813559322,0.5597192635814474,0.03466294849635571,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.8523395538330079,0.020767667659270322,0.0061267375946044925,0.005129585346112733,0.8,100,2,1,9,0.01,"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 9, 'learning_rate': 0.01}",0.4,0.5306122448979592,0.4,0.37209302325581395,0.36363636363636365,0.41326832635802735,0.06046557615065976,28,0.974169741697417,0.9307692307692308,0.9389312977099237,0.9509433962264151,0.9552238805970149,0.9500075094000003,0.014864008290429196
2.889593410491943,0.09473917431284028,0.012491750717163085,0.006245995190364376,1.0,300,5,1,7,0.2,"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 7, 'learning_rate': 0.2}",0.5333333333333333,0.6779661016949152,0.5846153846153846,0.48148148148148145,0.5333333333333333,0.5621459268916895,0.06646243039537628,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.097029447555542,0.2781830498035733,0.007115221023559571,0.007436496810823737,1.0,300,5,1,7,0.1,"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 7, 'learning_rate': 0.1}",0.49122807017543857,0.6229508196721312,0.5538461538461539,0.46153846153846156,0.5483870967741935,0.5355901204012757,0.05582217627269053,23,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.3819064617156982,0.015483644733490964,0.005737924575805664,0.0056244682472688335,0.9,100,10,4,9,0.1,"{'subsample': 0.9, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': 9, 'learning_rate': 0.1}",0.576271186440678,0.7384615384615385,0.6451612903225806,0.5357142857142857,0.5245901639344263,0.6040396929747018,0.07938752699219381,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.6322242259979247,0.08448458317176209,0.002508258819580078,0.003076732473456166,1.0,500,2,4,9,0.2,"{'subsample': 1.0, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 9, 'learning_rate': 0.2}",0.5423728813559322,0.6774193548387096,0.5538461538461539,0.509090909090909,0.47619047619047616,0.5517839550644362,0.06843119883703525,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.712190294265747,0.03301817449029499,0.007394838333129883,0.005361446705090352,0.7,100,2,1,9,0.01,"{'subsample': 0.7, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 9, 'learning_rate': 0.01}",0.32558139534883723,0.4,0.46808510638297873,0.2926829268292683,0.3333333333333333,0.3639365523788835,0.06266138810492339,29,0.9389312977099237,0.9098039215686274,0.9307692307692308,0.9182879377431906,0.9312977099236641,0.9258180195429272,0.010388965582794446
1.4183336734771728,0.010838815622013413,0.002024126052856445,0.00404825210571289,0.9,100,5,4,9,0.2,"{'subsample': 0.9, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 9, 'learning_rate': 0.2}",0.5573770491803278,0.6984126984126984,0.59375,0.5185185185185185,0.5806451612903226,0.5897406854803735,0.06004733396126169,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.489169597625732,0.054991006117382786,0.003789663314819336,0.0035649769541816778,0.8,300,2,2,9,0.1,"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 9, 'learning_rate': 0.1}",0.5423728813559322,0.6229508196721312,0.5666666666666667,0.49056603773584906,0.5172413793103449,0.5479595569481848,0.04526031124084539,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0345355987548828,0.16780300186517377,0.0026119709014892577,0.0023289099545038315,0.9,200,2,4,3,0.2,"{'subsample': 0.9, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 3, 'learning_rate': 0.2}",0.5806451612903226,0.6451612903225806,0.5396825396825397,0.4528301886792453,0.5714285714285714,0.557949550280652,0.06274779076752922,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
