mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3.8849642753601072,0.04992579024741091,0.009701108932495118,0.005219935045793595,0.9,500,2,4,5,0.01,"{'subsample': 0.9, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 5, 'learning_rate': 0.01}",0.5964912280701754,0.6440677966101694,0.5333333333333333,0.48148148148148145,0.4444444444444444,0.5399636567879208,0.07296723125842772,22,0.966542750929368,0.9588014981273408,0.9548872180451128,0.9626865671641791,0.9743589743589743,0.963455401724995,0.0066945248994169735
2.522432041168213,0.36023000416006856,0.004683208465576172,0.0039367875196400955,0.7,200,2,4,9,0.1,"{'subsample': 0.7, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 9, 'learning_rate': 0.1}",0.6,0.6551724137931034,0.576271186440678,0.5185185185185185,0.5483870967741935,0.5796698431052987,0.046569515873988034,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.1716267108917235,0.2819953631533841,0.0017895698547363281,0.002361046171243955,0.7,500,5,4,3,0.05,"{'subsample': 0.7, 'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 3, 'learning_rate': 0.05}",0.6229508196721312,0.6557377049180327,0.6229508196721312,0.5,0.5714285714285714,0.5946135831381734,0.05446362289517738,3,0.9927536231884058,0.9927536231884058,0.9890909090909091,0.9890909090909091,0.9891696750902527,0.9905717479297765,0.0017817258413776
0.8719663143157959,0.11308122653029296,0.004210090637207032,0.004861529541711353,0.7,100,5,2,5,0.01,"{'subsample': 0.7, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 5, 'learning_rate': 0.01}",0.24390243902439024,0.2857142857142857,0.37209302325581395,0.2926829268292683,0.2727272727272727,0.29342398951020615,0.04273065322481663,30,0.5291005291005291,0.4725274725274725,0.6824644549763034,0.6169154228855721,0.6274509803921569,0.5856917719764068,0.07495655738974488
3.538985776901245,0.14407329464696886,0.007399368286132813,0.0071457727192434034,0.9,300,5,4,7,0.01,"{'subsample': 0.9, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 7, 'learning_rate': 0.01}",0.5357142857142857,0.6779661016949152,0.5666666666666667,0.49056603773584906,0.46153846153846156,0.5464903106700356,0.07503790063009314,21,0.9854014598540146,0.9779411764705882,0.9816849816849816,0.9963898916967509,0.9891696750902527,0.9861174369593175,0.006353739095909006
1.1009902000427245,0.006332562158996459,0.002587890625,0.003604285435016775,0.8,100,5,2,7,0.05,"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 7, 'learning_rate': 0.05}",0.576271186440678,0.6451612903225806,0.5423728813559322,0.48148148148148145,0.5,0.5490573679201345,0.058299852410538124,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7.563397979736328,0.08720437127876485,0.010205078125,0.00616192551622206,1.0,500,10,4,9,0.05,"{'subsample': 1.0, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': 9, 'learning_rate': 0.05}",0.5333333333333333,0.6557377049180327,0.53125,0.5555555555555556,0.53125,0.5614253187613844,0.04804069040437575,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.03998441696167,0.5547375495173846,0.002665853500366211,0.005331707000732422,0.7,200,5,4,9,0.01,"{'subsample': 0.7, 'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 9, 'learning_rate': 0.01}",0.5490196078431373,0.5882352941176471,0.5454545454545454,0.4489795918367347,0.4642857142857143,0.5191949507075557,0.05346188618726865,25,0.9779411764705882,0.9626865671641791,0.9703703703703703,0.9703703703703703,0.9743589743589743,0.9711454917468965,0.0050845419214466045
5.336133337020874,0.6764344254599618,0.006001043319702149,0.005562817317401756,0.9,500,2,2,9,0.1,"{'subsample': 0.9, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 9, 'learning_rate': 0.1}",0.5423728813559322,0.6551724137931034,0.5806451612903226,0.5283018867924528,0.5079365079365079,0.5628857702336638,0.05190080072823051,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.3799993991851807,0.16899753494782896,0.0016283035278320313,0.0019947357671470764,1.0,100,2,1,7,0.05,"{'subsample': 1.0, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 7, 'learning_rate': 0.05}",0.5666666666666667,0.631578947368421,0.59375,0.5,0.47058823529411764,0.5525167698658411,0.059365853236404816,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.7684700012207033,0.03929364410196539,0.003571176528930664,0.003113156373710465,0.9,500,10,1,5,0.1,"{'subsample': 0.9, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 5, 'learning_rate': 0.1}",0.5573770491803278,0.6229508196721312,0.5573770491803278,0.5185185185185185,0.5423728813559322,0.5597192635814474,0.03466294849635571,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.017787551879883,0.1270421445948144,0.0012319564819335937,0.0019525698260661724,0.8,100,2,1,9,0.01,"{'subsample': 0.8, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 9, 'learning_rate': 0.01}",0.4,0.5306122448979592,0.4,0.37209302325581395,0.36363636363636365,0.41326832635802735,0.06046557615065976,28,0.974169741697417,0.9307692307692308,0.9389312977099237,0.9509433962264151,0.9552238805970149,0.9500075094000003,0.014864008290429196
2.8615803718566895,0.1831221521064468,0.006549072265625,0.005607501055361041,1.0,300,5,1,7,0.2,"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 7, 'learning_rate': 0.2}",0.5333333333333333,0.6779661016949152,0.5846153846153846,0.48148148148148145,0.5333333333333333,0.5621459268916895,0.06646243039537628,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.7516312122344972,0.06961737810664777,0.008870077133178712,0.005696806236228118,1.0,300,5,1,7,0.1,"{'subsample': 1.0, 'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 7, 'learning_rate': 0.1}",0.49122807017543857,0.6229508196721312,0.5538461538461539,0.46153846153846156,0.5483870967741935,0.5355901204012757,0.05582217627269053,23,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.3943861484527589,0.020438118055908252,0.00038771629333496095,0.0007754325866699218,0.9,100,10,4,9,0.1,"{'subsample': 0.9, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': 9, 'learning_rate': 0.1}",0.576271186440678,0.7384615384615385,0.6451612903225806,0.5357142857142857,0.5245901639344263,0.6040396929747018,0.07938752699219381,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.708791971206665,0.2608833658675414,0.005131578445434571,0.0057062315789992895,1.0,500,2,4,9,0.2,"{'subsample': 1.0, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 9, 'learning_rate': 0.2}",0.5423728813559322,0.6774193548387096,0.5538461538461539,0.509090909090909,0.47619047619047616,0.5517839550644362,0.06843119883703525,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.730646276473999,0.08784702860146275,0.009725141525268554,0.006185240905598608,0.7,100,2,1,9,0.01,"{'subsample': 0.7, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 9, 'learning_rate': 0.01}",0.32558139534883723,0.4,0.46808510638297873,0.2926829268292683,0.3333333333333333,0.3639365523788835,0.06266138810492339,29,0.9389312977099237,0.9098039215686274,0.9307692307692308,0.9182879377431906,0.9312977099236641,0.9258180195429272,0.010388965582794446
1.4700510501861572,0.05679868723954367,0.005799055099487305,0.0046629879247648345,0.9,100,5,4,9,0.2,"{'subsample': 0.9, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 9, 'learning_rate': 0.2}",0.5573770491803278,0.6984126984126984,0.59375,0.5185185185185185,0.5806451612903226,0.5897406854803735,0.06004733396126169,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.632946634292603,0.3560133127212961,0.009193992614746094,0.005393783882776499,0.8,300,2,2,9,0.1,"{'subsample': 0.8, 'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 9, 'learning_rate': 0.1}",0.5423728813559322,0.6229508196721312,0.5666666666666667,0.49056603773584906,0.5172413793103449,0.5479595569481848,0.04526031124084539,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.9308446884155274,0.027379967861821272,0.0027092933654785157,0.0037522591166784546,0.9,200,2,4,3,0.2,"{'subsample': 0.9, 'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 3, 'learning_rate': 0.2}",0.5806451612903226,0.6451612903225806,0.5396825396825397,0.4528301886792453,0.5714285714285714,0.557949550280652,0.06274779076752922,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
