mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.558414888381958,0.019831359098373334,0.11744461059570313,0.044757958944372615,300,10,2,log2,,False,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': None, 'bootstrap': False}",0.5263157894736842,0.6551724137931034,0.5,0.5185185185185185,0.4745762711864407,0.5349165985943494,0.0627127674495599,9,0.9743589743589743,0.9854014598540146,0.9626865671641791,0.974169741697417,0.9743589743589743,0.9741951434867119,0.007184471892295926
0.19684877395629882,0.0062312939307711465,0.041589975357055664,0.016272020475436876,100,5,2,sqrt,10,False,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': False}",0.5263157894736842,0.6229508196721312,0.5573770491803278,0.48148148148148145,0.5,0.537625027961525,0.04973182580381901,7,0.9927536231884058,0.9816849816849816,0.9816849816849816,0.9816849816849816,0.9891696750902527,0.9853956486667208,0.004683806419044012
1.0262133598327636,0.05359286597226419,0.10895028114318847,0.006543866856895103,500,2,1,log2,5,True,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 5, 'bootstrap': True}",0.23809523809523808,0.425531914893617,0.4074074074074074,0.43478260869565216,0.32653061224489793,0.3664695562673625,0.07470746657505985,28,0.6069651741293532,0.6108374384236454,0.6909090909090909,0.6915887850467289,0.7181818181818181,0.6636964613381273,0.04582505492032578
0.39321208000183105,0.004854117579648791,0.05110898017883301,0.0014529182952319605,200,5,4,sqrt,10,True,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",0.4166666666666667,0.52,0.43636363636363634,0.4489795918367347,0.4074074074074074,0.445883460454889,0.03981834303880606,21,0.8284518828451883,0.8034188034188035,0.8132780082987552,0.8429752066115702,0.8395061728395061,0.8255260148027647,0.01514742404378931
0.4689357757568359,0.013523800391519201,0.07364587783813477,0.0018942123415257724,300,10,4,log2,5,False,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 5, 'bootstrap': False}",0.23255813953488372,0.40816326530612246,0.42857142857142855,0.391304347826087,0.4230769230769231,0.37673482086308896,0.07324146095095994,26,0.5612244897959183,0.6176470588235294,0.7111111111111111,0.7354260089686099,0.7004608294930875,0.6651738996384513,0.06535294038716889
0.22625284194946288,0.006895329652694447,0.031021738052368165,0.0006459206399830809,100,5,1,log2,,True,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None, 'bootstrap': True}",0.5454545454545454,0.6896551724137931,0.4745762711864407,0.49056603773584906,0.4482758620689655,0.5297055777719187,0.08606258821051442,10,0.9703703703703703,0.9779411764705882,0.9626865671641791,0.966542750929368,0.9928057553956835,0.9740693240660379,0.010639020785056248
0.652686357498169,0.021133607147997786,0.07930965423583984,0.0054393145194110565,300,2,2,sqrt,10,True,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",0.5098039215686274,0.5384615384615384,0.4666666666666667,0.5185185185185185,0.45614035087719296,0.49791819921850883,0.031405263275096684,16,0.9548872180451128,0.9266409266409267,0.9429657794676806,0.946969696969697,0.9552238805970149,0.9453375003440865,0.010457424316271278
0.9029193878173828,0.03560122968664447,0.19260902404785157,0.057480435977004,500,2,2,log2,20,False,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 20, 'bootstrap': False}",0.5357142857142857,0.6557377049180327,0.59375,0.49056603773584906,0.5,0.5551536056736335,0.06196483516835336,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.04458646774292,0.011355369938584282,0.10849981307983399,0.0050461094747959265,500,5,1,log2,20,True,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20, 'bootstrap': True}",0.5660377358490566,0.6785714285714286,0.5245901639344263,0.5,0.4827586206896552,0.5503915898089133,0.06993442265952705,3,0.9854014598540146,0.9816849816849816,0.966542750929368,0.9779411764705882,0.996415770609319,0.9815972279096543,0.009737279686117956
0.4178031921386719,0.004877878208172609,0.05349178314208984,0.0008944138868842111,200,10,4,log2,15,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 15, 'bootstrap': True}",0.40816326530612246,0.52,0.42857142857142855,0.48,0.4074074074074074,0.44882842025699166,0.044309732546253824,20,0.8135593220338984,0.7410714285714286,0.8181818181818182,0.8135593220338984,0.810126582278481,0.7992996946199049,0.029226566687049493
0.5325135707855224,0.019677760036040014,0.09671745300292969,0.04501635796159343,300,2,2,sqrt,10,False,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': False}",0.509090909090909,0.5862068965517241,0.5483870967741935,0.5185185185185185,0.4745762711864407,0.5273559384243571,0.03769124422179245,12,1.0,0.9854014598540146,0.9816849816849816,0.9927536231884058,0.9928057553956835,0.9905291640246171,0.006392819913507938
0.8056803226470948,0.01486915035621134,0.1391733169555664,0.04314349374863166,500,5,1,sqrt,5,False,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 5, 'bootstrap': False}",0.23809523809523808,0.44,0.42105263157894735,0.34782608695652173,0.4074074074074074,0.3708762728076229,0.07320163206203023,27,0.6407766990291263,0.676056338028169,0.7932489451476793,0.7555555555555555,0.7577092511013216,0.7246693577723704,0.05683301056414074
0.4233862400054932,0.016648981055730847,0.051561927795410155,0.0013087180823988258,200,10,4,sqrt,5,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 5, 'bootstrap': True}",0.23255813953488372,0.425531914893617,0.43636363636363634,0.4,0.32653061224489793,0.364196860607407,0.07615693842195007,29,0.5656565656565656,0.5360824742268041,0.6511627906976745,0.6442307692307693,0.6944444444444444,0.6183154088512517,0.05844894483507086
0.5262803554534912,0.026506600544140103,0.093635892868042,0.045604815903408695,300,2,1,log2,,False,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None, 'bootstrap': False}",0.5714285714285714,0.6557377049180327,0.5714285714285714,0.5185185185185185,0.5,0.5634226732587388,0.054201609713155734,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5068058967590332,0.013470221256936393,0.09834222793579102,0.04734796118206943,300,10,1,log2,10,False,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 10, 'bootstrap': False}",0.5,0.6333333333333333,0.5,0.43137254901960786,0.4666666666666667,0.5062745098039215,0.06841311065951827,13,0.9779411764705882,0.9703703703703703,0.9626865671641791,0.9626865671641791,0.9743589743589743,0.9696087311056584,0.0061385219452274814
1.0145952224731445,0.014352902799683324,0.10545258522033692,0.0008551031348960184,500,10,4,sqrt,,True,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': True}",0.48,0.5490196078431373,0.39285714285714285,0.44,0.41509433962264153,0.45539421806458436,0.05503291023305188,18,0.8235294117647058,0.7844827586206896,0.8083333333333333,0.8429752066115702,0.8151260504201681,0.8148893521500934,0.019136688270620192
0.6507860660552979,0.013667298428838175,0.07470116615295411,0.0005594106446929368,300,2,1,log2,20,True,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20, 'bootstrap': True}",0.5,0.6545454545454545,0.5483870967741935,0.5,0.5,0.5405865102639297,0.059982138304458615,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.6346940994262695,0.0094282636456761,0.07387118339538574,0.0025102216575967427,300,5,4,log2,15,True,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 15, 'bootstrap': True}",0.48,0.4897959183673469,0.42857142857142855,0.4489795918367347,0.41509433962264153,0.4524882556796303,0.02874504503295487,19,0.8464730290456431,0.8050847457627118,0.8166666666666667,0.8429752066115702,0.8442622950819673,0.8310923886337118,0.016945269784856283
0.22974696159362792,0.004878545920347614,0.029872703552246093,0.0009583579258422592,100,2,2,log2,10,True,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 10, 'bootstrap': True}",0.48,0.6071428571428571,0.42857142857142855,0.509090909090909,0.4444444444444444,0.49384992784992787,0.06318477680104813,17,0.9588014981273408,0.9266409266409267,0.9389312977099237,0.9548872180451128,0.9473684210526315,0.945325872315187,0.011551637180707602
0.4685832023620605,0.031170478338597186,0.05223932266235352,0.00031742138840231825,200,2,4,log2,10,True,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 10, 'bootstrap': True}",0.4166666666666667,0.52,0.43636363636363634,0.4489795918367347,0.4074074074074074,0.445883460454889,0.03981834303880606,21,0.8284518828451883,0.8034188034188035,0.8132780082987552,0.8429752066115702,0.8395061728395061,0.8255260148027647,0.01514742404378931
